DEPARTURES_SCHEDULED,DEPARTURES_PERFORMED,SEATS,PASSENGERS,DISTANCE,UNIQUE_CARRIER_NAME,ORIGIN,DEST,AIRCRAFT_TYPE,ORIGIN_STATE_ABR,DEST_STATE_ABR,MONTH
13,13,1950,1540,728,American Airlines Inc.,CLT,BOS,694,NC,MA,10
1,1,180,137,414,Allegiant Air,AVL,BWI,694,NC,MD,1
2,2,300,208,361,American Airlines Inc.,CLT,BWI,694,NC,MD,1
4,4,600,398,361,American Airlines Inc.,CLT,BWI,694,NC,MD,3
8,8,1440,1246,414,Allegiant Air,AVL,BWI,694,NC,MD,10
8,8,1440,1212,414,Allegiant Air,AVL,BWI,694,NC,MD,4
8,8,1440,1168,414,Allegiant Air,AVL,BWI,694,NC,MD,5
9,9,1620,1374,414,Allegiant Air,AVL,BWI,694,NC,MD,7
9,9,1620,1256,414,Allegiant Air,AVL,BWI,694,NC,MD,9
9,9,1620,1309,414,Allegiant Air,AVL,BWI,694,NC,MD,6
9,9,1620,1392,414,Allegiant Air,AVL,BWI,694,NC,MD,8
27,27,4050,3695,361,American Airlines Inc.,CLT,BWI,694,NC,MD,7
33,30,4500,3965,361,American Airlines Inc.,CLT,BWI,694,NC,MD,6
40,40,6000,5288,361,American Airlines Inc.,CLT,BWI,694,NC,MD,4
62,61,9150,8420,361,American Airlines Inc.,CLT,BWI,694,NC,MD,8
78,77,11550,10341,361,American Airlines Inc.,CLT,BWI,694,NC,MD,5
83,82,12300,9332,361,American Airlines Inc.,CLT,BWI,694,NC,MD,9
88,87,13050,11194,361,American Airlines Inc.,CLT,BWI,694,NC,MD,10
7,7,1050,931,361,American Airlines Inc.,CLT,BWI,694,NC,MD,12
9,9,1620,1183,414,Allegiant Air,AVL,BWI,694,NC,MD,12
8,8,1440,1122,414,Allegiant Air,AVL,BWI,694,NC,MD,11
11,11,1650,1304,361,American Airlines Inc.,CLT,BWI,694,NC,MD,11
1,1,180,162,414,Allegiant Air,AVL,BWI,694,NC,MD,10
32,32,4800,3872,361,American Airlines Inc.,CLT,BWI,694,NC,MD,10
1,1,150,129,813,American Airlines Inc.,CLT,PWM,694,NC,ME,3
2,2,300,250,813,American Airlines Inc.,CLT,PWM,694,NC,ME,7
3,3,450,291,813,American Airlines Inc.,CLT,PWM,694,NC,ME,5
4,4,720,280,700,Frontier Airlines Inc.,RDU,PWM,694,NC,ME,9
6,6,1080,960,700,Frontier Airlines Inc.,RDU,PWM,694,NC,ME,7
7,7,1260,1062,700,Frontier Airlines Inc.,RDU,PWM,694,NC,ME,8
9,9,1620,1063,700,Frontier Airlines Inc.,RDU,PWM,694,NC,ME,10
14,13,1950,1473,813,American Airlines Inc.,CLT,PWM,694,NC,ME,2
20,20,3000,2506,813,American Airlines Inc.,CLT,PWM,694,NC,ME,10
24,23,3450,2631,813,American Airlines Inc.,CLT,PWM,694,NC,ME,1
1,1,150,150,813,American Airlines Inc.,CLT,PWM,694,NC,ME,12
1,1,150,102,500,American Airlines Inc.,CLT,DTW,694,NC,MI,9
1,1,150,91,500,American Airlines Inc.,CLT,DTW,694,NC,MI,10
1,1,160,123,501,Delta Air Lines Inc.,RDU,DTW,694,NC,MI,1
2,2,360,288,501,Frontier Airlines Inc.,RDU,DTW,694,NC,MI,10
4,4,720,679,501,Frontier Airlines Inc.,RDU,DTW,694,NC,MI,8
7,7,1050,918,500,American Airlines Inc.,CLT,DTW,694,NC,MI,1
7,7,1050,686,500,American Airlines Inc.,CLT,DTW,694,NC,MI,5
8,8,1440,1069,501,Frontier Airlines Inc.,RDU,DTW,694,NC,MI,9
8,8,1440,1243,501,Frontier Airlines Inc.,RDU,DTW,694,NC,MI,7
14,14,2100,1903,500,American Airlines Inc.,CLT,DTW,694,NC,MI,2
16,16,2400,2055,500,American Airlines Inc.,CLT,DTW,694,NC,MI,8
19,19,2850,2663,500,American Airlines Inc.,CLT,DTW,694,NC,MI,6
28,27,4050,3586,500,American Airlines Inc.,CLT,DTW,694,NC,MI,7
30,30,4500,3832,500,American Airlines Inc.,CLT,DTW,694,NC,MI,3
34,34,5100,4396,500,American Airlines Inc.,CLT,DTW,694,NC,MI,4
9,9,1437,1092,501,Delta Air Lines Inc.,RDU,DTW,694,NC,MI,12
18,18,2700,2163,500,American Airlines Inc.,CLT,DTW,694,NC,MI,12
4,4,600,493,500,American Airlines Inc.,CLT,DTW,694,NC,MI,11
31,31,4650,3817,500,American Airlines Inc.,CLT,DTW,694,NC,MI,10
1,1,160,100,930,Delta Air Lines Inc.,CLT,MSP,694,NC,MN,4
1,1,157,61,980,Delta Air Lines Inc.,RDU,MSP,694,NC,MN,5
1,1,160,113,980,Delta Air Lines Inc.,RDU,MSP,694,NC,MN,1
2,2,317,312,980,Delta Air Lines Inc.,RDU,MSP,694,NC,MN,7
3,3,480,434,980,Delta Air Lines Inc.,RDU,MSP,694,NC,MN,6
5,5,900,598,980,Frontier Airlines Inc.,RDU,MSP,694,NC,MN,7
7,7,1260,703,980,Frontier Airlines Inc.,RDU,MSP,694,NC,MN,9
7,7,1260,829,980,Frontier Airlines Inc.,RDU,MSP,694,NC,MN,10
8,8,1440,1176,980,Frontier Airlines Inc.,RDU,MSP,694,NC,MN,8
21,21,3150,2886,930,American Airlines Inc.,CLT,MSP,694,NC,MN,6
22,21,3150,2775,930,American Airlines Inc.,CLT,MSP,694,NC,MN,7
23,22,3300,3026,930,American Airlines Inc.,CLT,MSP,694,NC,MN,5
24,24,3600,3372,930,American Airlines Inc.,CLT,MSP,694,NC,MN,8
24,24,3600,3359,930,American Airlines Inc.,CLT,MSP,694,NC,MN,4
27,27,4050,3452,930,American Airlines Inc.,CLT,MSP,694,NC,MN,10
31,31,4650,3464,930,American Airlines Inc.,CLT,MSP,694,NC,MN,9
40,39,5850,4440,930,American Airlines Inc.,CLT,MSP,694,NC,MN,1
42,42,6300,5393,930,American Airlines Inc.,CLT,MSP,694,NC,MN,2
51,51,7650,6254,930,American Airlines Inc.,CLT,MSP,694,NC,MN,3
32,32,4800,4043,930,American Airlines Inc.,CLT,MSP,694,NC,MN,12
24,23,3668,2131,980,Delta Air Lines Inc.,RDU,MSP,694,NC,MN,11
41,41,6150,5248,930,American Airlines Inc.,CLT,MSP,694,NC,MN,11
24,24,3600,3210,930,American Airlines Inc.,CLT,MSP,694,NC,MN,10
29,28,4468,2979,980,Delta Air Lines Inc.,RDU,MSP,694,NC,MN,10
1,1,150,128,808,American Airlines Inc.,CLT,MCI,694,NC,MO,1
1,1,180,97,904,Frontier Airlines Inc.,RDU,MCI,694,NC,MO,5
1,1,150,118,575,American Airlines Inc.,CLT,STL,694,NC,MO,3
1,1,150,80,808,American Airlines Inc.,CLT,MCI,694,NC,MO,4
1,1,150,127,575,American Airlines Inc.,CLT,STL,694,NC,MO,4
1,1,150,104,575,American Airlines Inc.,CLT,STL,694,NC,MO,9
1,1,150,136,575,American Airlines Inc.,CLT,STL,694,NC,MO,8
2,2,300,258,575,American Airlines Inc.,CLT,STL,694,NC,MO,7
2,2,360,198,904,Frontier Airlines Inc.,RDU,MCI,694,NC,MO,9
3,3,540,527,904,Frontier Airlines Inc.,RDU,MCI,694,NC,MO,6
4,4,600,502,575,American Airlines Inc.,CLT,STL,694,NC,MO,6
4,4,600,372,808,American Airlines Inc.,CLT,MCI,694,NC,MO,10
4,4,720,640,904,Frontier Airlines Inc.,RDU,MCI,694,NC,MO,8
4,4,600,451,808,American Airlines Inc.,CLT,MCI,694,NC,MO,5
5,5,900,651,904,Frontier Airlines Inc.,RDU,MCI,694,NC,MO,4
7,7,1260,895,904,Frontier Airlines Inc.,RDU,MCI,694,NC,MO,10
8,8,1440,1196,904,Frontier Airlines Inc.,RDU,MCI,694,NC,MO,7
16,15,2250,1971,808,American Airlines Inc.,CLT,MCI,694,NC,MO,6
20,20,3000,2713,808,American Airlines Inc.,CLT,MCI,694,NC,MO,7
21,21,3150,2618,575,American Airlines Inc.,CLT,STL,694,NC,MO,5
27,27,4050,3388,808,American Airlines Inc.,CLT,MCI,694,NC,MO,8
31,31,4650,3106,808,American Airlines Inc.,CLT,MCI,694,NC,MO,9
5,5,750,671,808,American Airlines Inc.,CLT,MCI,694,NC,MO,12
2,2,300,259,808,American Airlines Inc.,CLT,MCI,694,NC,MO,11
1,1,150,143,808,American Airlines Inc.,CLT,MCI,694,NC,MO,10
1,1,150,101,575,American Airlines Inc.,CLT,STL,694,NC,MO,10
1,1,150,126,185,American Airlines Inc.,CLT,ILM,694,NC,NC,3
1,1,150,82,185,American Airlines Inc.,ILM,CLT,694,NC,NC,3
1,1,150,20,83,American Airlines Inc.,GSO,CLT,694,NC,NC,6
1,1,180,0,91,Allegiant Air,CLT,AVL,694,NC,NC,6
1,1,150,148,83,American Airlines Inc.,GSO,CLT,694,NC,NC,7
1,1,150,150,185,American Airlines Inc.,ILM,CLT,694,NC,NC,7
1,1,150,145,83,American Airlines Inc.,GSO,CLT,694,NC,NC,8
2,2,300,120,83,American Airlines Inc.,GSO,CLT,694,NC,NC,9
2,1,150,144,83,American Airlines Inc.,GSO,CLT,694,NC,NC,5
3,3,450,350,185,American Airlines Inc.,CLT,ILM,694,NC,NC,5
3,3,450,351,185,American Airlines Inc.,ILM,CLT,694,NC,NC,5
3,3,450,358,185,American Airlines Inc.,CLT,ILM,694,NC,NC,6
3,3,450,434,185,American Airlines Inc.,ILM,CLT,694,NC,NC,6
4,4,600,384,185,American Airlines Inc.,CLT,ILM,694,NC,NC,4
4,4,600,458,185,American Airlines Inc.,ILM,CLT,694,NC,NC,4
10,10,1500,1080,130,American Airlines Inc.,CLT,RDU,694,NC,NC,4
10,10,1500,1276,130,American Airlines Inc.,RDU,CLT,694,NC,NC,4
13,13,1950,1683,185,American Airlines Inc.,CLT,ILM,694,NC,NC,8
13,13,1950,1540,185,American Airlines Inc.,ILM,CLT,694,NC,NC,8
31,26,3900,2809,185,American Airlines Inc.,CLT,ILM,694,NC,NC,9
31,26,3900,2502,185,American Airlines Inc.,ILM,CLT,694,NC,NC,9
37,37,5550,5011,185,American Airlines Inc.,CLT,ILM,694,NC,NC,10
38,38,5700,4641,185,American Airlines Inc.,ILM,CLT,694,NC,NC,10
44,44,6600,5660,130,American Airlines Inc.,CLT,RDU,694,NC,NC,5
44,44,6600,5732,130,American Airlines Inc.,RDU,CLT,694,NC,NC,5
57,57,8550,7416,130,American Airlines Inc.,CLT,RDU,694,NC,NC,6
57,57,8550,7631,130,American Airlines Inc.,RDU,CLT,694,NC,NC,6
61,60,9000,7704,130,American Airlines Inc.,CLT,RDU,694,NC,NC,7
61,61,9150,7349,130,American Airlines Inc.,RDU,CLT,694,NC,NC,7
70,70,10500,8467,130,American Airlines Inc.,CLT,RDU,694,NC,NC,2
70,70,10500,8975,130,American Airlines Inc.,RDU,CLT,694,NC,NC,2
74,73,10950,9039,130,American Airlines Inc.,CLT,RDU,694,NC,NC,8
74,74,11100,10272,130,American Airlines Inc.,RDU,CLT,694,NC,NC,3
74,74,11100,8964,130,American Airlines Inc.,CLT,RDU,694,NC,NC,3
75,73,10950,7917,130,American Airlines Inc.,RDU,CLT,694,NC,NC,8
94,88,13200,10110,130,American Airlines Inc.,CLT,RDU,694,NC,NC,9
94,87,13050,8232,130,American Airlines Inc.,RDU,CLT,694,NC,NC,9
96,92,13800,9786,130,American Airlines Inc.,RDU,CLT,694,NC,NC,10
97,95,14250,11922,130,American Airlines Inc.,CLT,RDU,694,NC,NC,10
102,100,15000,11874,130,American Airlines Inc.,CLT,RDU,694,NC,NC,1
102,100,15000,12842,130,American Airlines Inc.,RDU,CLT,694,NC,NC,1
51,51,7650,6737,130,American Airlines Inc.,CLT,RDU,694,NC,NC,12
53,53,7950,7132,130,American Airlines Inc.,RDU,CLT,694,NC,NC,12
2,2,300,283,185,American Airlines Inc.,CLT,ILM,694,NC,NC,11
3,3,450,401,185,American Airlines Inc.,ILM,CLT,694,NC,NC,11
31,31,4650,4145,130,American Airlines Inc.,RDU,CLT,694,NC,NC,11
32,32,4800,4180,130,American Airlines Inc.,CLT,RDU,694,NC,NC,11
1,1,150,103,185,American Airlines Inc.,CLT,ILM,694,NC,NC,10
53,53,7950,6670,130,American Airlines Inc.,CLT,RDU,694,NC,NC,10
54,54,8100,7049,130,American Airlines Inc.,RDU,CLT,694,NC,NC,10
1,1,180,122,484,Frontier Airlines Inc.,CLT,TTN,694,NC,NJ,1
2,2,360,328,484,Frontier Airlines Inc.,CLT,TTN,694,NC,NJ,7
2,2,300,186,529,United Air Lines Inc.,CLT,EWR,694,NC,NJ,9
3,3,450,112,529,United Air Lines Inc.,CLT,EWR,694,NC,NJ,1
3,3,450,227,583,United Air Lines Inc.,AVL,EWR,694,NC,NJ,10
3,3,540,529,484,Frontier Airlines Inc.,CLT,TTN,694,NC,NJ,10
4,4,720,701,484,Frontier Airlines Inc.,CLT,TTN,694,NC,NJ,8
4,4,720,703,484,Frontier Airlines Inc.,CLT,TTN,694,NC,NJ,6
5,5,900,861,373,Frontier Airlines Inc.,RDU,TTN,694,NC,NJ,5
6,5,750,481,583,United Air Lines Inc.,AVL,EWR,694,NC,NJ,1
7,7,1050,662,416,United Air Lines Inc.,RDU,EWR,694,NC,NJ,10
7,7,1260,1082,484,Frontier Airlines Inc.,CLT,TTN,694,NC,NJ,9
7,7,1260,957,583,Allegiant Air,AVL,EWR,694,NC,NJ,1
8,8,1200,791,416,United Air Lines Inc.,RDU,EWR,694,NC,NJ,9
8,8,1440,1038,583,Allegiant Air,AVL,EWR,694,NC,NJ,2
8,7,1050,628,529,United Air Lines Inc.,CLT,EWR,694,NC,NJ,3
8,8,1440,1335,373,Frontier Airlines Inc.,RDU,TTN,694,NC,NJ,6
8,8,1440,1364,373,Frontier Airlines Inc.,RDU,TTN,694,NC,NJ,7
9,9,1620,1330,583,Allegiant Air,AVL,EWR,694,NC,NJ,3
9,9,1620,1549,484,Frontier Airlines Inc.,CLT,TTN,694,NC,NJ,5
9,9,1620,1421,583,Allegiant Air,AVL,EWR,694,NC,NJ,4
9,9,1620,1517,373,Frontier Airlines Inc.,RDU,TTN,694,NC,NJ,9
9,9,1620,1334,583,Allegiant Air,AVL,EWR,694,NC,NJ,9
11,11,1650,972,583,United Air Lines Inc.,AVL,EWR,694,NC,NJ,9
11,11,1980,1879,373,Frontier Airlines Inc.,RDU,TTN,694,NC,NJ,10
11,11,1980,1640,583,Allegiant Air,AVL,EWR,694,NC,NJ,10
11,11,1980,1947,373,Frontier Airlines Inc.,RDU,TTN,694,NC,NJ,8
12,12,1800,846,529,United Air Lines Inc.,CLT,EWR,694,NC,NJ,2
13,13,2340,1893,373,Frontier Airlines Inc.,RDU,TTN,694,NC,NJ,4
13,13,2340,2052,583,Allegiant Air,AVL,EWR,694,NC,NJ,5
16,16,2880,2413,583,Allegiant Air,AVL,EWR,694,NC,NJ,8
16,16,2400,1460,416,United Air Lines Inc.,RDU,EWR,694,NC,NJ,8
17,17,2550,1576,416,United Air Lines Inc.,RDU,EWR,694,NC,NJ,7
17,14,2100,1317,529,United Air Lines Inc.,CLT,EWR,694,NC,NJ,8
17,17,3060,2618,583,Allegiant Air,AVL,EWR,694,NC,NJ,6
18,18,2700,2174,529,United Air Lines Inc.,CLT,EWR,694,NC,NJ,6
18,18,3240,2790,583,Allegiant Air,AVL,EWR,694,NC,NJ,7
19,19,2850,2188,416,United Air Lines Inc.,RDU,EWR,694,NC,NJ,6
19,19,2850,2151,583,United Air Lines Inc.,AVL,EWR,694,NC,NJ,6
19,19,2850,1989,529,American Airlines Inc.,CLT,EWR,694,NC,NJ,9
21,21,3150,2328,583,United Air Lines Inc.,AVL,EWR,694,NC,NJ,8
23,23,4140,3546,484,Frontier Airlines Inc.,CLT,TTN,694,NC,NJ,4
23,23,3450,2495,529,American Airlines Inc.,CLT,EWR,694,NC,NJ,10
26,26,3900,2906,529,United Air Lines Inc.,CLT,EWR,694,NC,NJ,7
27,26,3900,2866,583,United Air Lines Inc.,AVL,EWR,694,NC,NJ,7
28,26,3900,2763,416,United Air Lines Inc.,RDU,EWR,694,NC,NJ,3
28,28,4200,2310,416,United Air Lines Inc.,RDU,EWR,694,NC,NJ,4
32,31,4650,4314,529,American Airlines Inc.,CLT,EWR,694,NC,NJ,5
32,32,4800,3050,416,United Air Lines Inc.,RDU,EWR,694,NC,NJ,2
39,39,5850,3739,416,United Air Lines Inc.,RDU,EWR,694,NC,NJ,1
39,37,5550,3874,416,United Air Lines Inc.,RDU,EWR,694,NC,NJ,5
48,47,7050,6242,529,American Airlines Inc.,CLT,EWR,694,NC,NJ,4
52,52,7800,6380,529,American Airlines Inc.,CLT,EWR,694,NC,NJ,2
53,48,7200,5911,529,American Airlines Inc.,CLT,EWR,694,NC,NJ,8
59,57,8550,7468,529,American Airlines Inc.,CLT,EWR,694,NC,NJ,3
60,58,8700,7689,529,American Airlines Inc.,CLT,EWR,694,NC,NJ,6
64,58,8700,7251,529,American Airlines Inc.,CLT,EWR,694,NC,NJ,1
69,61,9150,7707,529,American Airlines Inc.,CLT,EWR,694,NC,NJ,7
2,2,300,201,529,United Air Lines Inc.,CLT,EWR,694,NC,NJ,12
6,6,900,821,583,United Air Lines Inc.,AVL,EWR,694,NC,NJ,12
9,9,1620,1314,583,Allegiant Air,AVL,EWR,694,NC,NJ,12
15,15,2250,1769,416,United Air Lines Inc.,RDU,EWR,694,NC,NJ,12
79,79,11850,10733,529,American Airlines Inc.,CLT,EWR,694,NC,NJ,12
1,1,150,147,529,United Air Lines Inc.,CLT,EWR,694,NC,NJ,11
2,2,300,237,583,United Air Lines Inc.,AVL,EWR,694,NC,NJ,11
10,10,1800,1487,583,Allegiant Air,AVL,EWR,694,NC,NJ,11
22,22,3300,2569,416,United Air Lines Inc.,RDU,EWR,694,NC,NJ,11
92,92,13800,12438,529,American Airlines Inc.,CLT,EWR,694,NC,NJ,11
2,2,360,302,484,Frontier Airlines Inc.,CLT,TTN,694,NC,NJ,10
2,2,360,331,373,Frontier Airlines Inc.,RDU,TTN,694,NC,NJ,10
26,26,3900,3337,416,United Air Lines Inc.,RDU,EWR,694,NC,NJ,10
83,82,12300,10969,529,American Airlines Inc.,CLT,EWR,694,NC,NJ,10
1,1,150,108,1916,American Airlines Inc.,CLT,LAS,694,NC,NV,7
1,1,150,13,1916,American Airlines Inc.,CLT,LAS,694,NC,NV,9
1,1,150,95,1916,American Airlines Inc.,CLT,LAS,694,NC,NV,8
9,9,1620,1462,2026,Frontier Airlines Inc.,RDU,LAS,694,NC,NV,10
13,13,2340,1845,2026,Frontier Airlines Inc.,RDU,LAS,694,NC,NV,9
14,14,2520,1991,2026,Frontier Airlines Inc.,RDU,LAS,694,NC,NV,8
15,15,2700,2494,2026,Frontier Airlines Inc.,RDU,LAS,694,NC,NV,6
16,16,2880,2606,2026,Frontier Airlines Inc.,RDU,LAS,694,NC,NV,7
17,17,3060,2663,2026,Frontier Airlines Inc.,RDU,LAS,694,NC,NV,5
28,28,5040,4327,2026,Frontier Airlines Inc.,RDU,LAS,694,NC,NV,2
30,30,5400,4300,2026,Frontier Airlines Inc.,RDU,LAS,694,NC,NV,4
31,31,5580,5406,2026,Frontier Airlines Inc.,RDU,LAS,694,NC,NV,3
31,31,5580,4659,2026,Frontier Airlines Inc.,RDU,LAS,694,NC,NV,1
1,1,150,138,1916,American Airlines Inc.,CLT,LAS,694,NC,NV,12
31,31,5580,5361,2026,Frontier Airlines Inc.,RDU,LAS,694,NC,NV,12
30,30,5400,4939,2026,Frontier Airlines Inc.,RDU,LAS,694,NC,NV,11
31,31,5580,5182,2026,Frontier Airlines Inc.,RDU,LAS,694,NC,NV,10
1,1,150,125,603,American Airlines Inc.,CLT,SYR,694,NC,NY,1
1,1,150,99,646,American Airlines Inc.,CLT,ALB,694,NC,NY,9
1,1,150,58,541,American Airlines Inc.,CLT,JFK,694,NC,NY,9
1,1,150,77,541,JetBlue Airways,CLT,JFK,694,NC,NY,1
2,2,300,143,546,American Airlines Inc.,CLT,BUF,694,NC,NY,9
2,2,300,207,546,American Airlines Inc.,CLT,BUF,694,NC,NY,10
2,2,300,173,427,JetBlue Airways,RDU,JFK,694,NC,NY,7
2,2,300,257,603,American Airlines Inc.,CLT,SYR,694,NC,NY,5
2,2,360,289,487,Frontier Airlines Inc.,RDU,BUF,694,NC,NY,10
2,2,300,189,541,JetBlue Airways,CLT,JFK,694,NC,NY,8
2,2,300,225,541,JetBlue Airways,CLT,JFK,694,NC,NY,5
2,2,300,189,427,JetBlue Airways,RDU,JFK,694,NC,NY,5
2,2,360,329,487,Frontier Airlines Inc.,RDU,BUF,694,NC,NY,5
2,2,300,288,646,American Airlines Inc.,CLT,ALB,694,NC,NY,4
2,3,450,284,427,JetBlue Airways,RDU,JFK,694,NC,NY,4
3,3,480,274,541,JetBlue Airways,CLT,JFK,694,NC,NY,3
3,3,480,238,427,JetBlue Airways,RDU,JFK,694,NC,NY,3
3,3,540,305,519,Frontier Airlines Inc.,RDU,SYR,694,NC,NY,9
3,3,450,400,546,American Airlines Inc.,CLT,BUF,694,NC,NY,8
3,3,450,422,603,American Airlines Inc.,CLT,SYR,694,NC,NY,8
4,4,600,474,603,American Airlines Inc.,CLT,SYR,694,NC,NY,6
4,4,720,701,487,Frontier Airlines Inc.,RDU,BUF,694,NC,NY,8
4,4,720,680,519,Frontier Airlines Inc.,RDU,SYR,694,NC,NY,8
4,4,720,685,487,Frontier Airlines Inc.,RDU,BUF,694,NC,NY,6
4,4,720,676,487,Frontier Airlines Inc.,RDU,BUF,694,NC,NY,7
5,4,600,506,546,American Airlines Inc.,CLT,BUF,694,NC,NY,1
5,5,900,834,519,Frontier Airlines Inc.,RDU,SYR,694,NC,NY,7
5,5,900,843,487,Frontier Airlines Inc.,RDU,BUF,694,NC,NY,9
5,5,750,667,603,American Airlines Inc.,CLT,SYR,694,NC,NY,7
5,5,750,596,541,American Airlines Inc.,CLT,JFK,694,NC,NY,10
6,6,900,537,541,JetBlue Airways,CLT,JFK,694,NC,NY,7
6,6,1080,1013,519,Frontier Airlines Inc.,RDU,SYR,694,NC,NY,10
6,6,1080,816,487,Frontier Airlines Inc.,RDU,BUF,694,NC,NY,4
7,7,1050,752,541,American Airlines Inc.,CLT,JFK,694,NC,NY,5
8,9,1350,822,427,JetBlue Airways,RDU,JFK,694,NC,NY,6
8,8,1200,716,541,JetBlue Airways,CLT,JFK,694,NC,NY,9
8,8,1200,749,541,JetBlue Airways,CLT,JFK,694,NC,NY,10
8,8,1200,677,541,JetBlue Airways,CLT,JFK,694,NC,NY,6
10,10,1500,1218,546,American Airlines Inc.,CLT,BUF,694,NC,NY,6
14,14,2100,1562,544,American Airlines Inc.,CLT,LGA,694,NC,NY,10
15,15,2250,1578,646,American Airlines Inc.,CLT,ALB,694,NC,NY,2
18,17,2550,1695,544,American Airlines Inc.,CLT,LGA,694,NC,NY,9
20,18,2700,2235,646,American Airlines Inc.,CLT,ALB,694,NC,NY,8
20,20,3000,2665,646,American Airlines Inc.,CLT,ALB,694,NC,NY,3
24,24,3600,3048,546,American Airlines Inc.,CLT,BUF,694,NC,NY,3
25,24,3600,2827,646,American Airlines Inc.,CLT,ALB,694,NC,NY,5
25,24,3600,3066,603,American Airlines Inc.,CLT,SYR,694,NC,NY,10
26,26,3900,3430,546,American Airlines Inc.,CLT,BUF,694,NC,NY,4
27,27,4050,3031,646,American Airlines Inc.,CLT,ALB,694,NC,NY,6
29,28,4200,3652,544,American Airlines Inc.,CLT,LGA,694,NC,NY,8
30,29,4350,3168,646,American Airlines Inc.,CLT,ALB,694,NC,NY,1
30,30,4500,4166,603,American Airlines Inc.,CLT,SYR,694,NC,NY,4
31,30,4500,3745,646,American Airlines Inc.,CLT,ALB,694,NC,NY,7
34,31,4650,4186,544,American Airlines Inc.,CLT,LGA,694,NC,NY,7
36,35,5250,4556,544,American Airlines Inc.,CLT,LGA,694,NC,NY,6
44,43,6450,5625,541,American Airlines Inc.,CLT,JFK,694,NC,NY,4
48,48,7200,5915,544,American Airlines Inc.,CLT,LGA,694,NC,NY,4
54,54,8100,7360,546,American Airlines Inc.,CLT,BUF,694,NC,NY,5
54,53,7950,6400,544,American Airlines Inc.,CLT,LGA,694,NC,NY,5
58,57,8550,5290,544,American Airlines Inc.,CLT,LGA,694,NC,NY,2
63,57,8550,7006,544,American Airlines Inc.,CLT,LGA,694,NC,NY,3
65,61,9150,6184,544,American Airlines Inc.,CLT,LGA,694,NC,NY,1
1,1,157,71,544,Delta Air Lines Inc.,CLT,LGA,694,NC,NY,12
1,1,160,46,461,Delta Air Lines Inc.,GSO,LGA,694,NC,NY,12
2,2,300,248,603,American Airlines Inc.,CLT,SYR,694,NC,NY,12
4,4,600,529,541,American Airlines Inc.,CLT,JFK,694,NC,NY,12
11,11,1650,1460,546,American Airlines Inc.,CLT,BUF,694,NC,NY,12
27,27,4050,3185,646,American Airlines Inc.,CLT,ALB,694,NC,NY,12
39,39,5850,4950,544,American Airlines Inc.,CLT,LGA,694,NC,NY,12
3,3,450,284,603,American Airlines Inc.,CLT,SYR,694,NC,NY,11
4,4,600,545,541,American Airlines Inc.,CLT,JFK,694,NC,NY,11
27,27,4050,3384,544,American Airlines Inc.,CLT,LGA,694,NC,NY,11
31,31,4650,3972,646,American Airlines Inc.,CLT,ALB,694,NC,NY,11
1,1,150,134,546,American Airlines Inc.,CLT,BUF,694,NC,NY,10
4,4,600,581,541,American Airlines Inc.,CLT,JFK,694,NC,NY,10
24,24,3600,3108,544,American Airlines Inc.,CLT,LGA,694,NC,NY,10
28,28,4200,3680,603,American Airlines Inc.,CLT,SYR,694,NC,NY,10
31,31,4650,4143,646,American Airlines Inc.,CLT,ALB,694,NC,NY,10
1,1,180,138,416,Frontier Airlines Inc.,RDU,CLE,694,NC,OH,7
1,1,150,142,430,American Airlines Inc.,CLT,CLE,694,NC,OH,6
1,1,150,105,347,American Airlines Inc.,CLT,CMH,694,NC,OH,10
1,1,150,107,430,American Airlines Inc.,CLT,CLE,694,NC,OH,2
2,2,300,261,430,American Airlines Inc.,CLT,CLE,694,NC,OH,7
2,2,360,215,416,Frontier Airlines Inc.,RDU,CLE,694,NC,OH,4
4,4,600,464,430,American Airlines Inc.,CLT,CLE,694,NC,OH,5
4,4,600,441,430,American Airlines Inc.,CLT,CLE,694,NC,OH,3
29,29,4350,3956,430,American Airlines Inc.,CLT,CLE,694,NC,OH,4
2,2,360,280,416,Frontier Airlines Inc.,RDU,CLE,694,NC,OH,10
1,1,150,58,2282,American Airlines Inc.,CLT,PDX,694,NC,OR,12
1,1,150,129,2282,American Airlines Inc.,CLT,PDX,694,NC,OR,11
1,1,180,54,317,Frontier Airlines Inc.,RDU,MDT,694,NC,PA,7
1,1,150,86,337,American Airlines Inc.,RDU,PHL,694,NC,PA,4
1,1,180,93,317,Frontier Airlines Inc.,RDU,MDT,694,NC,PA,9
1,1,150,93,413,American Airlines Inc.,CLT,MDT,694,NC,PA,9
2,2,300,256,413,American Airlines Inc.,CLT,MDT,694,NC,PA,7
2,1,150,120,365,American Airlines Inc.,GSO,PHL,694,NC,PA,3
3,3,450,298,366,American Airlines Inc.,CLT,PIT,694,NC,PA,1
3,3,540,252,317,Frontier Airlines Inc.,RDU,MDT,694,NC,PA,8
4,4,600,449,337,American Airlines Inc.,RDU,PHL,694,NC,PA,3
5,5,900,867,449,Frontier Airlines Inc.,CLT,PHL,694,NC,PA,8
6,6,1080,1004,449,Frontier Airlines Inc.,CLT,PHL,694,NC,PA,10
8,8,1440,1377,449,Frontier Airlines Inc.,CLT,PHL,694,NC,PA,7
8,8,1440,1187,449,Frontier Airlines Inc.,CLT,PHL,694,NC,PA,9
